,name,locus_tag,start,stop,strand,dist_ori,between_dnaA_ori,co-orient
606,NZ_CP094136.1,['MPF95_RS01780'],353970,355475,1.0,383048.0,True,True
607,NZ_CP094135.1,['MPG28_RS00465'],96620,98125,1.0,110255.0,True,True
608,NZ_CP094135.1,['MPG28_RS01760'],348143,349648,1.0,361778.0,True,True
609,NZ_CP094137.1,['MPG13_RS00445'],95456,96961,1.0,114891.0,True,True
610,NZ_CP094137.1,['MPG13_RS01745'],348423,349928,1.0,367858.0,True,True
611,NZ_CP094143.1,['MPG16_RS00460'],99973,101478,1.0,114609.0,True,True
612,NZ_CP094143.1,['MPG16_RS01785'],360126,361631,1.0,374762.0,True,True
613,NZ_CP094157.1,['MPG52_RS06165'],1316733,1318237,-1.0,313365.0,False,True
614,NZ_CP094157.1,['MPG52_RS07570'],1597604,1599108,-1.0,32494.0,False,True
615,NZ_CP094153.1,['MPF98_RS00465'],96487,97992,1.0,113434.0,True,True
616,NZ_CP094153.1,['MPF98_RS01775'],350213,351718,1.0,367160.0,True,True
617,NZ_CP094147.1,['MPG27_RS00545'],115026,116530,1.0,141207.0,True,True
618,NZ_CP094147.1,['MPG27_RS01835'],367426,368930,1.0,393607.0,True,True
619,NZ_CP094159.1,['MPG77_RS00435'],94604,96109,1.0,108736.0,True,True
620,NZ_CP094159.1,['MPG77_RS01535'],337729,339234,1.0,351861.0,True,True
621,NZ_CP094149.1,['MPF84_RS00465'],98535,100040,1.0,121716.0,True,True
622,NZ_CP094149.1,['MPF84_RS01755'],349866,351371,1.0,373047.0,True,True
623,NZ_CP094151.1,['MPG81_RS00440'],95374,96879,1.0,152905.0,True,True
624,NZ_CP094151.1,['MPG81_RS01770'],356102,357607,1.0,413633.0,True,True
625,NZ_CP094148.1,['MPG61_RS00450'],94235,95740,1.0,130251.0,True,True
626,NZ_CP094148.1,['MPG61_RS01905'],382984,384489,1.0,419000.0,True,True
627,NZ_CP094150.1,['MPG09_RS00455'],98880,100385,1.0,105404.0,True,True
628,NZ_CP094150.1,['MPG09_RS01765'],352826,354331,1.0,359350.0,True,True
629,NZ_CP094156.1,['MPG67_RS00460'],97432,98937,1.0,103711.0,True,True
630,NZ_CP094156.1,['MPG67_RS01765'],350115,351620,1.0,356394.0,True,True
631,NZ_CP094160.1,['MPG03_RS00455'],97659,99163,1.0,96904.0,False,True
632,NZ_CP094160.1,['MPG03_RS05885'],1231331,1232835,-1.0,332618.0,False,True
633,NZ_CP094171.1,['MPG20_RS00465'],97682,99187,1.0,113104.0,True,True
634,NZ_CP094171.1,['MPG20_RS01775'],349686,351191,1.0,365108.0,True,True
635,NZ_CP094172.1,['MPG23_RS00440'],95427,96932,1.0,116642.0,True,True
636,NZ_CP094172.1,['MPG23_RS01735'],350362,351867,1.0,371577.0,True,True
637,NZ_CP094167.1,['MPG42_RS00430'],92972,94477,1.0,113817.0,True,True
638,NZ_CP094167.1,['MPG42_RS01730'],351363,352868,1.0,372208.0,True,True
639,NZ_CP094170.1,['MPF82_RS00440'],92989,94494,1.0,124651.0,True,True
640,NZ_CP094170.1,['MPF82_RS01755'],349812,351317,1.0,381474.0,True,True
641,NZ_CP094165.1,['MPG18_RS00470'],97895,99399,1.0,95885.0,False,True
642,NZ_CP094165.1,['MPG18_RS06080'],1286026,1287530,-1.0,336441.0,False,True
643,NZ_CP094161.1,['MPG04_RS00450'],93039,94544,1.0,113134.0,True,True
644,NZ_CP094161.1,['MPG04_RS01765'],350646,352151,1.0,370741.0,True,True
645,NZ_CP094164.1,['MPG84_RS00450'],97203,98708,1.0,112668.0,True,True
646,NZ_CP094164.1,['MPG84_RS01735'],349231,350736,1.0,364696.0,True,True
647,NZ_CP094168.1,['MPG70_RS00435'],92883,94387,1.0,127865.0,True,True
648,NZ_CP094168.1,['MPG70_RS01730'],346173,347677,1.0,381155.0,True,True
649,NZ_CP094163.1,['MPG54_RS00450'],93372,94877,1.0,114878.0,True,True
650,NZ_CP094163.1,['MPG54_RS01925'],390776,392281,1.0,412282.0,True,True
651,NZ_CP094173.1,['MPG49_RS00620'],132991,134496,1.0,170970.0,True,True
652,NZ_CP094173.1,['MPG49_RS01935'],384770,386275,1.0,422749.0,True,True
653,NZ_CP090007.1,['LV497_RS03905'],931307,932855,-1.0,197434.0,False,True
654,NZ_CP090007.1,['LV497_RS03970'],937111,938659,-1.0,191630.0,False,True
655,NZ_CP090007.1,['LV497_RS05020'],1135816,1137364,1.0,5527.0,False,True
656,NZ_CP090007.1,['LV497_RS05335'],1185071,1186619,1.0,54782.0,False,True
657,NZ_CP090007.1,['LV497_RS05640'],1238445,1239993,1.0,108156.0,False,True
658,NZ_CP090007.1,['LV497_RS06690'],1456800,1458348,1.0,326511.0,False,True
